MXene (mg/mL),Laminin peptide (ug/mL),Electric stimulation (Hz),Voltage (V),Cell viability (%),Cell viability Index
0.19779406853656525,0.003131783523250571,2.000036394594991,0.10049117934664528,67.0,0.5
0.10236597134666608,0.002458696279240812,2.0038743563559893,2.998367043674076,34.0,0.0
0.09859850919914197,50.00010102957665,0.9992606244095689,0.10155763270717978,90.0,1.0
0.11734660502841315,60.000887940380025,1.9987774874388566,1.501006899908398,91.0,1.0
0.2043682380920021,150.0,0.9947876487384799,0.10272981331693912,66.0,0.5
0.09768683344996679,0.0,0.49606414856930064,1.0011096244275535,108.0,1.0
0.1979034499785318,150.0,3.0,3.0,25.0,0.0
0.09995535643994058,0.0,0.49626036790315947,1.005410973571364,108.0,1.0
0.2965327541982366,0.0,2.002783313555152,0.09655256615395263,61.0,0.5
0.0,0.0022893647037698496,3.0,3.0,52.0,0.0
0.20026508457464623,0.0018935167498186824,0.0007785835079677509,0.0014387383644329848,91.0,1.0
0.1024622833270737,0.0,0.5035577144001363,3.0,30.0,0.0
0.2013820926724286,50.00197102675662,1.999838952147949,3.0,27.0,0.0
0.10741900607190415,149.99793402572078,0.9983015539093674,2.0009271172705714,83.0,1.0
0.20038746517648623,0.0,0.9956998990175491,3.0,35.0,0.0
0.0,149.99328277089418,1.0048213661334033,1.9983158996538801,81.0,1.0
0.29763149709470993,49.99637420940277,1.000479729419733,3.0,45.0,0.0
0.003159850532084198,149.99570769785365,0.0,0.0,106.0,1.0
0.20032000375001233,50.00327834387989,2.0006459819112643,2.00222903671816,46.0,0.0
0.08083975927514027,9.99837185262406,1.9913464893220967,1.0017568406360622,77.0,0.5
0.20215075399706298,49.99738244216917,0.9992475722679507,0.1019103220660986,80.0,1.0
0.10305629548855441,0.0,2.0010928191236217,2.9955432512593747,34.0,0.0
0.07871832459311885,110.00322440149792,1.4979869190334822,1.0011777280794123,53.0,0.0
0.09428955930233522,50.000632308462855,1.0009693551359276,1.0011944619104909,84.0,1.0
0.3,0.0,2.003993324445068,0.10351058936350864,61.0,0.5
0.006563442691647861,0.003273963330787569,0.0,0.0,100.0,1.0
0.000588245543857243,50.00549107664123,0.0,0.004662930194910415,102.0,1.0
0.09917790721336416,149.99810394793488,2.998017852892451,0.9962791297104453,67.0,0.5
0.0,49.993030368118994,0.002756319008933898,0.0034591342832830346,102.0,1.0
0.0047748517228734,150.0,0.0004111529134680221,0.0013117062738975008,111.0,1.0
0.0005094686445305553,49.9973976796652,0.9962726370800824,0.1005193469117824,85.0,1.0
0.10460508359410156,0.0,0.0,0.0005349397575739127,97.0,1.0
0.09132684375575177,149.99855198024653,2.0007092269521602,0.09904041792061044,70.0,0.5
0.19434569736640764,49.9993317945338,0.9972522180774593,3.0,31.0,0.0
0.0997529150987921,149.99606242117,0.9967319775289302,2.997698109272445,33.0,0.0
0.10323513556187079,150.0,0.0,0.0,88.0,1.0
0.0022493272564946412,149.99597656092482,2.9916718081994453,0.9981101332298609,102.0,1.0
0.0,149.99884818714418,2.998270071656132,1.9971505235703986,88.0,1.0
0.011287420212575007,129.9969019140327,0.001507351955781294,0.0,155.32503,1.0
0.19958235112232722,149.99794236380362,0.001711138206467318,0.0001623781887407403,96.0,1.0
0.10226418088404676,0.0,0.4950482077915991,0.10142220716288747,78.0,0.5
0.0015991289869522732,149.992806773471,0.0034607378657865754,0.0,111.0,1.0
0.0,0.0,2.99834082842838,2.000800988571757,63.0,0.5
0.3,49.99474092171923,1.0003828334191038,2.998548320294054,45.0,0.0
0.10213536015971547,149.9963881625187,1.9997663493203823,0.09744981455192984,70.0,0.5
0.28551066196991937,89.99869676229812,0.0022423602534616853,0.0,130.0,1.0
0.002437863738549034,0.0055813050615275825,0.00172033304601056,0.007063554056938579,100.0,1.0
0.03468066049575056,0.00269898759011926,0.5027136952450383,0.9962615191695421,47.0,0.0
0.10420477044384924,0.0,2.998811748209161,3.0,26.0,0.0
0.001786808776263909,0.0007210616256237033,4.132718446684139e-05,0.0,100.0,1.0
0.0,0.006521710521605321,2.9974791807352363,2.0010037406699026,63.0,0.5
0.3,0.005566767338021457,0.003642361836656137,0.0,101.0,1.0
0.11076121624695653,10.000448384870545,0.0,0.0,144.67497,1.0
0.0004301815273726315,39.998327392702635,1.0040634505634185,0.9982470830754447,49.10097,0.0
0.20380692233316025,50.00060920776281,0.5055004592476214,1.9952326911398277,60.0,0.5
0.29693142587345,50.00114686558714,1.9954283501197436,3.0,47.0,0.0
0.08239317199856121,109.99993137658012,1.5005580433018744,0.996288872216082,53.0,0.0
0.10012411843171201,0.0009874890399633426,1.002879220753373,0.1022741500532078,79.0,0.1
0.07892080888084531,130.00057272332063,1.5018658863644774,1.996925416035467,78.0,0.5
0.1970313791176739,0.004617086262371843,0.0003867731026772134,0.004083685180279916,91.0,1.0
0.0010451302885270645,0.0035887883553289905,0.0,0.000190438452778492,100.0,1.0
0.3,150.0,2.9989257597793073,3.0,51.0,0.0
0.24722285371824465,50.0012685495175,3.0,1.0003535630674805,51.08921,0.0
0.2994695108553124,49.996490862980814,0.002467633927835505,0.002706884485808635,96.0,1.0
0.0,0.0003601851582031309,0.5044431679813571,0.09855030509524934,79.0,0.5
0.29912803889102313,0.0,2.999308491260627,0.999188657677192,89.0,1.0
0.0006728695614871067,49.999488398690985,1.001174228186129,0.0940896880593617,85.0,1.0
0.039796714399363144,70.00015081555453,1.997370463936502,2.0020253787929887,49.10097,0.0
0.2247502088075378,39.99958778009214,0.0,0.0,155.11757,1.0
0.10471102211681821,49.99720710008912,3.0,2.9982900731348456,28.0,0.0
0.0,150.0,0.0003433484911292715,0.0,111.0,1.0
0.09580485623495805,149.99841720702318,0.9988989480755363,2.0015878405678316,83.0,1.0
0.3,0.0026217057901945094,0.00066900182725419,0.0,78.0,0.5
0.2002461050681045,150.0,0.5019919493276086,2.0001777772898333,56.0,0.0
0.10448940412273398,0.00204966024547015,2.9966609486304083,0.10484463805896857,101.0,1.0
0.0003901698454724926,50.00275229128593,0.5010468390794549,0.9979948412879651,84.0,1.0
0.10028872676780694,50.003126357267995,0.49905811911376396,0.09372058560337251,101.0,1.0
0.09626433263660711,149.99767502718865,0.003292059034721116,0.0,88.0,1.0
0.2013038643319723,0.0,3.0,2.9979301368386193,24.0,0.0
0.08065154003578538,129.99848841106308,1.503773862319019,1.998392652691683,78.0,0.5
0.19908724998764488,50.001625891912205,0.0,0.0,94.0,1.0
0.3,149.9980726638961,2.0012795934659153,2.999364011788677,47.0,0.0
0.20566280266385126,0.0007298806625793142,1.9975388767703892,0.09827960043739632,67.0,0.5
0.00043957487264738494,0.005914359531933706,0.5020370695699208,1.9933213972740822,47.0,0.0
0.09820907335364538,149.99900487475477,0.5052520270641598,2.0016055544349656,80.0,1.0
0.0,150.0,0.0,0.0014102332818215113,111.0,1.0
0.1986987119071929,50.00141215001302,0.0,0.0,94.0,1.0
0.12132652764696729,60.00366886468263,2.006547088459764,1.4939251517229883,91.0,1.0
0.20452913030994896,150.0,2.9972608580716997,3.0,25.0,0.0
0.10203557279279528,0.0,2.001850776244882,1.0032395592532626,84.0,1.0
0.3,0.0,0.0,0.0008092330899475204,78.0,0.5
0.09747410448689867,149.99963727752564,0.5003798842138258,1.001763300344603,88.0,1.0
0.29808412678612467,149.99504573018956,0.0,0.0,98.0,1.0
0.09981142653899114,0.0,0.0,0.003053691210529123,97.0,1.0
0.10343957892405721,50.003124572179956,0.998809907505973,0.9978348965238252,84.0,1.0
0.2971200939256883,150.0,0.0,0.0008993053738943804,95.0,1.0
0.29486777102043293,50.00493873869658,1.996007852907613,3.0,47.0,0.0
0.2469385570081401,50.00097080167759,2.9986992844832687,0.9996498973559544,51.08921,0.0
0.10078990456445162,0.0011998160130057638,0.49987110142669494,3.0,30.0,0.0
0.1036850473087232,49.99793377136474,0.0009412076151976977,0.0017533488516875446,87.0,1.0
0.20817199346515072,49.99720761136189,0.9971869450270717,3.0,31.0,0.0
0.1953985258625715,0.004036804607902883,3.0,0.09886506803865863,70.0,0.5
0.29414738741112345,50.005115559263444,0.0038050078530738785,0.0028217610742529427,94.0,1.0
0.005832483132370937,0.0027512313693051084,0.0,0.0,100.0,1.0
0.3,149.99517661285915,3.0,0.996682690010926,107.0,1.0
0.09676306424061835,0.002479124055473358,0.9956077813179182,2.0007536768612146,51.0,0.0
0.2998011613774382,150.0,2.9990820824066318,2.9993590853510304,51.0,0.0
0.0,0.00457211621917861,0.004423892613119663,0.0,100.0,1.0
0.002645197028245793,0.0,1.9993343550808804,1.998184082720754,65.0,0.5
0.0,149.99894934827424,0.9977455899682622,0.9980933902506763,107.0,1.0
0.20205362370965857,149.99746065483387,1.0010070647323877,0.09909826880247624,66.0,0.5
0.2998269014109263,149.99979206402654,0.49737929870166714,2.9997778404628486,44.0,0.0
0.3,149.99938984521057,2.0035125554692232,0.09963216562732075,92.0,1.0
0.19657009150123705,49.997161243970965,0.998144221079566,0.10135149205476611,80.0,1.0
0.19716454377192644,0.0,1.0057443773392956,2.999864921818293,35.0,0.0
0.19985837995284095,50.00147339780633,3.0,1.0028189974678379,39.0,0.0
0.3,50.00157398351634,3.0,0.10514155186194352,70.0,0.5
0.00020618554436851436,149.99492723927818,2.9998596799077446,1.9985414457527728,88.0,1.0
0.09479859192044608,0.0,0.9989470502302392,1.9984517997790812,51.0,0.0
0.1996762245263536,50.00209410960788,0.5015220870027992,1.0047582249038645,67.0,0.5
0.10333287790100412,149.9956892138771,0.4964428222482423,1.0001433938019495,88.0,1.0
0.0,0.0024224824683969355,3.0,0.9997529706464414,96.0,1.0
0.007218081223152555,129.9985100667003,0.0027996670006133124,0.005226279222594451,155.32503,1.0
0.0,49.99759055664729,2.0004453316413797,0.09686570500864736,92.0,1.0
0.19639573059959659,49.996959967236776,2.996108602607221,2.9953630734610432,24.0,0.0
0.0017883340336183188,149.9978595157881,2.999108676889214,0.9971769813441206,102.0,1.0
0.0708900452614766,39.99917389000646,0.0,0.0,141.18257,1.0
0.19723673965930263,150.0,0.00026566527497927275,0.0,96.0,1.0
0.09769184466085906,50.004998745155206,0.998924625508505,2.996511898888196,34.0,0.0
0.2976507601314616,49.99769037875613,0.0,0.0004030129208337115,94.0,1.0
0.0,150.0,1.998300960023318,0.0998478357003779,91.0,1.0
0.1000632651060639,50.00720791402625,2.9977461552032345,2.9982138446247246,28.0,0.0
0.0,0.0,1.9954683227811665,1.003695247923721,90.0,1.0
0.10640413030456243,0.0,2.9946725242391476,3.0,26.0,0.0
0.19734349855513528,0.0,0.49546759402337054,3.0,33.0,0.0
0.07797812381835023,110.00344633040919,1.499236864653295,1.0007593704914537,53.0,0.0
0.3,49.99493748192833,3.0,1.997975963844675,42.0,0.0
0.0019665877892284926,50.000117966031674,1.0015177868289122,2.000146694797648,75.0,0.5
0.24875601097529002,50.00058179205567,2.9975211535939383,1.004557008161346,51.08921,0.0
0.3,0.0,0.49714450800349685,1.9987791066282599,35.0,0.0
0.2997242485147414,49.99672625973068,2.0075084239399583,0.9962546525227609,88.0,1.0
0.2064806701783081,150.0,0.0020133507872185045,0.0,101.0,1.0
0.0010137322746308353,49.99872659456273,0.001729051340497631,0.0,102.0,1.0
0.3,50.00277574207274,1.0018887486131356,0.10188747180742434,87.0,1.0
0.0,0.0,2.999011056515776,1.0019742891931291,96.0,1.0
0.10329815582213131,89.99537910139304,1.9989694816419612,1.4954820820326022,118.0,1.0
0.19678722919302433,50.00046383751194,1.9972252551211709,1.9971736105614617,46.0,0.0
0.3,0.0,2.993318021718266,0.9964662452698652,89.0,1.0
0.20347311019729525,0.00032896861697804354,0.0006857322859915952,0.002436227309388916,88.0,1.0
0.19801978648260843,50.000269309542425,2.0000765798615063,2.9981206469155133,27.0,0.0
0.29974008129585117,0.0,3.0,2.005184411022898,42.0,0.0
0.20199508913175296,149.9978843605699,0.996566073927799,3.0,29.0,0.0
0.1977973462474695,150.0,0.0,0.004572829576455423,101.0,1.0
0.2008596576039251,150.0,1.99930380982305,0.09706057463445558,68.0,0.5
0.0037256641781241886,0.0,2.999846776835234,2.9944770876842055,52.0,0.0
0.20051515183825552,50.00187834050501,2.9972037616493483,1.9949649003328727,38.0,0.0
0.10602170391523053,149.99615659704708,0.003677281273452102,0.0,101.0,1.0
0.1971995304761972,50.00456124582169,3.0,0.9958163188515289,39.0,0.0
0.3,150.0,2.001307108354215,0.9998649478394345,110.0,1.0
0.3,50.0036716085202,0.0022572843384424603,0.0,96.0,1.0
0.3,50.00475336173712,0.5008079478645633,0.9961812508830473,51.0,0.0
0.19201691659896913,150.0,0.001955318228158353,0.004377440326995266,101.0,1.0
0.07285839593883409,40.00039786631506,0.0014321740243712537,0.0020327414434556505,141.18257,1.0
0.29631338269242014,0.002301725883310012,0.5034325985022055,0.9981686287691584,48.0,0.0
0.09944864077558295,149.99983571257755,0.4965821317984625,0.9969828033089874,88.0,1.0
0.10239871171551072,20.00697394231752,0.497454810959379,1.0016248255668816,136.0,1.0
0.09815836509364535,0.002342116134118196,3.0,0.9989253420167076,82.0,1.0
0.29941465539558354,0.003721600830298115,2.9979675827860786,1.0011409635088606,89.0,1.0
0.20573069795830096,0.0,3.0,2.0031197650262067,43.0,0.0
0.09820062923983869,0.0,0.0019483264214987433,0.0,97.0,1.0
0.09334922301953569,89.9963317177704,1.9993923261092201,1.5057826480151415,118.0,1.0
0.29513953002751986,0.004496222291652265,0.49887222371711276,2.0035161263428543,35.0,0.0
0.0,150.0,1.0001002743726262,0.09960484435529042,91.0,1.0
0.0998578105722856,49.996419982269934,0.4995521386717204,3.0,31.0,0.0
0.00031549373197423656,50.00023464492021,0.5011296667863865,0.9987888069962082,84.0,1.0
0.10544573872254627,150.0,0.0,0.0,88.0,1.0
0.3,50.000085932963636,1.9999088679479362,2.0070841155658,39.0,0.0
0.3,150.0,0.0,0.005924399244452371,88.0,1.0
0.29927797427837144,0.0,0.0,0.004281398531838662,78.0,0.5
0.0,0.0,0.5000351114776568,2.000007823719158,47.0,0.0
0.005690875420251881,0.0,1.9993825420592668,1.0035319480086755,90.0,1.0
0.09922679282903327,0.0,0.4995824695915821,0.0932719949362534,78.0,0.5
0.10000277608558307,50.002550394439965,2.0024750768428823,2.0011416471208654,58.0,0.0
0.10607994957919654,149.9959094143473,1.9978724954577054,1.9956896250893565,60.0,0.5
0.0023103883833358128,149.99686385739946,0.004888312750619591,0.00547403855253861,126.0,1.0
0.0,49.99877916134059,0.0,0.0,102.0,1.0
0.07267403547977666,110.00267356421183,1.4983750753781404,0.9996679754615715,53.0,0.0
0.010637600197156377,130.00432407743835,0.0,0.006318371162412929,155.32503,1.0
0.0,149.99928537344553,1.0019303392779366,3.0,75.0,0.5
0.09518061982353439,0.0034148249189604202,0.0,0.0,97.0,1.0
0.10043380418095468,49.99767465690328,1.0025500331592025,3.0,34.0,0.0
0.0986692327006695,149.9993810848199,0.5076596605167932,0.9992099806367145,88.0,1.0
0.2982676492236264,0.0,0.0,0.01021289460679013,101.0,1.0
0.2994980676955223,49.99622376197433,1.9965039624791965,2.993758177804781,47.0,0.0
0.20138482687140602,49.99761491711169,0.9997267605021346,2.996724075882872,31.0,0.0
0.10139746456249835,149.99312325311803,0.0,0.0,101.0,1.0
0.0923551712029824,150.0,2.9947579824358734,1.0017563737236017,67.0,0.5
0.1985063144079041,50.00420109762109,1.0009181777621206,2.998256447498101,31.0,0.0
0.03786945512770435,0.002011258463956467,0.4951492845200398,1.0034816353578042,47.0,0.0
0.3,49.9978060840353,0.0007399952507800825,0.0,96.0,1.0
0.1966083840602322,50.001296958528506,1.9985496924211033,2.995265165457905,27.0,0.0
0.19755672208783331,49.99639846767728,0.5012373566273747,3.0,34.0,0.0
0.07884344036539208,10.001853427234366,2.0043017619118264,1.0037397438547415,77.0,0.5
0.0,150.0,0.49759903064546335,2.9999636956493982,95.0,1.0
0.16466152773312184,109.99777848509008,0.0,0.0,193.56846,1.0
0.2986004738961392,0.0,1.9974104664756778,0.09158211995998013,61.0,0.5
0.20092474731954002,0.005131270128051672,2.9983120351850054,3.0,24.0,0.0
0.0676934453217221,99.99784487180774,1.0005053348326645,1.4964984021500591,64.41909,0.5
0.00641926700906962,150.0,2.001545093550046,0.1005261916386075,91.0,1.0
0.0,150.0,2.002764134303112,0.999246661758912,98.0,1.0
0.1142338217726432,110.00439857920918,2.497316412967346,0.9998121994895108,92.0,1.0
0.2995716076906754,50.00033576670966,0.996932374620776,1.9969372567251817,35.0,0.0
0.10282264191316301,0.0,0.5070627772448423,1.9936390876781445,74.0,0.5
0.0,150.0,1.9959483066321608,0.09854954982112493,91.0,1.0
0.19673775318261985,150.0,0.0,0.001285313135944537,101.0,1.0
0.3,49.99502969743905,0.0,0.0,96.0,1.0
0.3,0.0031378732652276504,2.998889936371784,0.9993200631964589,89.0,1.0
0.0,0.004228418002462137,1.0034859359420834,0.996759224077463,82.0,1.0
0.1987406833098011,0.0,1.9999729166445412,2.001411368448731,45.0,0.0
0.1209013943727377,59.99582028910432,1.9982940253450223,1.500643197040104,91.0,1.0
0.09783186726409035,50.00299330166814,1.9999179526242556,0.09993275791638871,96.0,1.0
0.3,50.00125347307473,3.0,0.9996605251292813,101.0,1.0
0.3,50.00344607385534,0.0,0.0,96.0,1.0
0.09864510475635513,50.000242361329256,0.002942992748611385,0.0013194692354650726,94.0,1.0
0.3,149.99451483586523,6.75788124982316e-05,0.0040529464916403786,98.0,1.0
0.0,150.0,0.0,0.0,126.0,1.0
0.1946755885883677,50.005717696186295,0.0,0.0,96.0,1.0
0.10189882173216974,149.99991627929464,0.9969607168356039,0.9964830474460661,78.0,0.5
0.09914695050199843,0.00011156502001458886,0.498881487008705,2.997473440510561,30.0,0.0
0.2535319517990821,49.99618991505078,3.0,1.0015879786349324,51.08921,0.0
0.0,49.99922365833093,0.004393606814214732,0.0,102.0,1.0
0.2998007590979699,0.0,0.5016122601239452,1.0007760063754871,48.0,0.0
0.23384582579393176,90.00279058841464,0.4975192182218707,1.4988312053574941,140.0,1.0
0.3,50.00046657569304,1.0010606036598462,0.0934127662480431,87.0,1.0
0.2008164093149103,150.0,0.9995489636298036,0.10365371249330134,66.0,0.5
0.0790047279281894,40.00219199012212,0.9991286174992595,1.497140445040715,77.0,0.5
0.08234259104725622,10.00102067550584,1.9995712099371066,1.0002098184411783,77.0,0.5
0.0,150.0,2.002099064778272,1.9983834763816553,83.0,1.0
0.09269289756442699,20.002187828357382,0.5046414055535272,0.999501934456819,136.0,1.0
0.19998796921363213,50.00292299969223,0.49681448203498646,1.9994280488721023,60.0,0.5
0.10441441208812083,0.0027023316952071233,2.0028446153402375,2.9961325611426703,34.0,0.0
0.003379270131825647,0.0,0.0,0.0,100.0,1.0
0.0011634148055280251,0.0,1.0067347793302446,1.001706102243509,82.0,1.0
0.3,49.9967760511554,0.4995400892946832,0.09552212583848689,100.0,1.0
0.0,50.00198644857341,1.0025873367869804,3.0,56.0,0.0
0.3,150.0,2.9984752090528093,0.09810715113946625,87.0,1.0
0.06625989537123492,100.00343421118717,1.0003173984832665,1.500690988487825,64.41909,0.5
0.09688099370556844,0.0,0.499132896830924,2.9974514742253584,30.0,0.0
0.0,150.0,0.005543263685988142,0.000831267886812804,126.0,1.0
0.0,39.99759033828575,0.9969669394210492,1.0017217201393378,49.10097,0.0
0.1045047686112204,0.0054818775904651226,0.9995114821006883,1.0001004272269236,89.0,1.0
0.04392999596178476,69.9974778622069,2.000114395190529,1.9996004460013306,49.10097,0.0
0.3,50.001651361367514,2.003161322501245,2.0030382115291037,39.0,0.0
0.09966155508719717,49.999967482592254,2.0045605008672345,1.0002810701658862,87.0,1.0
0.10395609868659092,150.0,0.0,0.001856488395527355,101.0,1.0
0.10050075699905195,49.99871506685568,2.996354412027339,2.999110010452231,28.0,0.0
0.20205517443009166,49.99954289248363,0.00027310754365959046,0.0,94.0,1.0
0.09730860177455053,150.0,0.9967999639697754,1.9980847468513059,83.0,1.0
0.006222009635880216,50.00036555748441,0.0,0.0,102.0,1.0
0.3,149.99777649420963,1.9979094476799466,3.0,47.0,0.0
0.0,150.0,0.0,0.0032840450029100712,111.0,1.0
0.00485564575663992,149.99635994613212,3.0,0.09729542265244244,95.0,1.0
0.2989769883343268,150.0,1.9967871111547477,0.10447655486465601,92.0,1.0
0.0,50.00019460455688,0.5002506759078562,1.9946312107671993,76.0,0.5
0.3,49.99807544677393,0.49699479311440226,1.0007601259740169,51.0,0.0
0.2988253060551097,50.00438237546013,0.00011671230898752443,0.0007096283219922004,96.0,1.0
0.3,0.0009598429442075258,0.9992547788653354,1.9972474651629482,36.0,0.0
0.19663314812207197,0.006177413378872252,2.008354454000003,2.006684397607649,45.0,0.0
0.002619910283134026,49.99751439641717,0.0,0.006241583082854755,102.0,1.0
0.2030323704912706,49.999463656281485,0.9940300479752306,0.999121351838959,61.0,0.5
0.09799266449214424,49.996443886586334,1.001359035230314,0.09827131555011988,90.0,1.0
0.19548983826253036,150.0,0.494186120827098,0.9977758668538603,50.0,0.0
0.14481142804228983,29.999376387766137,0.0,0.00481454741865068,124.0,1.0
0.16095986234776807,109.99976997863507,0.0055958154647720425,0.001323718481187917,193.56846,1.0
0.3,50.00266365116747,0.49913714530050207,0.998513294363132,51.0,0.0
0.0,50.00496554665112,0.9995068125647365,0.10439755304159413,85.0,1.0
0.10028791813109375,50.00181226172133,0.0,0.0009413097503584653,87.0,1.0
0.27899117078935737,89.99580044859243,0.00033933065559581856,0.0012020351702905384,130.0,1.0
0.0,0.0030289779241843115,3.0,1.9978357949732812,63.0,0.5
0.1029219702613133,150.0,1.9970276846527786,1.0006127435051266,80.0,1.0
0.19997934788526325,149.9969365979038,0.4972942638530259,1.9941292298349484,56.0,0.0
0.003745874397850818,49.997947764035686,1.9941153360381934,2.9944752707125684,61.0,0.5
0.002028765800715879,50.00024761932071,1.9966739538350922,0.10143995300966578,92.0,1.0
0.19877366932524757,50.0015562287166,2.009532015737315,0.09828715351554884,67.0,0.5
0.1983876560959834,50.00607004275334,1.0002031166826824,2.0009460737490308,61.0,0.5
0.2965494496534299,49.99345616068667,1.001580923302,3.0,45.0,0.0
0.3,0.002372655113717065,3.0193720607971596e-05,0.0,101.0,1.0
0.29765313467875587,0.0021312443415824524,1.0015342557165965,3.0,42.0,0.0
0.10003297928383588,0.0,0.0,0.0,97.0,1.0
0.10411047193593309,50.001602349558304,1.9978005387696984,1.999327133624606,58.0,0.0
0.09796551771344356,0.0005415398946384877,2.0005598493443277,3.0,34.0,0.0
0.3,0.002627132111884043,3.0,2.001705406731542,42.0,0.0
0.3,150.0,3.0,2.0009636551473498,43.0,0.0
0.0050854452902848665,50.00243588596957,0.0,0.00325267253760773,102.0,1.0
0.19229021824024767,49.996042726579454,0.9977592665385516,1.0040373635855915,61.0,0.5
0.0800001117147639,130.00457699197395,1.4965151806031975,2.0006439628862864,78.0,0.5
0.2999468751224469,149.9983061656942,2.0025447626772195,0.09809735456689199,92.0,1.0
0.2366379732588937,90.00041585069926,0.5031907855609268,1.4979231018343169,140.0,1.0
0.09426462980721455,50.003281554512704,0.4967257593283637,1.0007956731175123,89.0,1.0
0.20139535080633092,50.005576392660764,1.9996586524895639,0.09878221464358825,67.0,0.5
0.0021559126975611797,150.0,0.00020311626729187614,0.005092191535860505,111.0,1.0
0.10190306652805105,149.99843052097728,0.0,0.0019489198542583222,101.0,1.0
0.07830744477832491,130.00231925060416,1.4951723800548324,1.9967970955081369,78.0,0.5
0.20190690203722375,0.0,2.998140106028905,0.09848630161520736,70.0,0.5
0.19819699551503112,150.0,0.0,0.000461162632219192,101.0,1.0
0.07164452277654393,99.99799764808007,1.0001673451579314,1.5026111580487824,64.41909,0.5
0.03311277897348587,0.0030799540837903247,0.49478508262724563,0.9990103605423175,47.0,0.0
0.09795896640656508,49.99598216695827,0.0,0.003843947392472218,87.0,1.0
0.09852606487968878,0.0,0.9981884592441216,1.000734784248814,89.0,1.0
0.2021583929279428,150.0,0.0,0.0020655181558374633,101.0,1.0
0.3,149.99790822272442,0.9990004230975169,1.000169771324719,68.0,0.5
0.11343841620877178,10.006742049278332,0.0,0.0,144.67497,1.0
0.199099478719517,0.0,0.4975874203321064,1.000447342231872,65.0,0.5
0.10636003014894309,149.99950000205993,2.0000147713058114,0.09981969792601902,70.0,0.5
0.1957505047182713,50.00037984866499,1.002234610796254,2.998883048149262,31.0,0.0
0.10220410808487967,149.99876601874624,0.4951316179782099,2.0068509013771023,80.0,1.0
0.20068854307460807,50.00244960191719,0.4977867158847617,2.0024934335093887,60.0,0.5
0.20441593843947628,50.00400607351755,0.4973297237753547,1.0011940994437711,67.0,0.5
0.001409511036302143,50.00494961002467,0.9982844199947921,3.0,56.0,0.0
0.01207582415750012,130.00291258201398,0.006377599701879396,0.0,155.32503,1.0
0.0756753243571564,10.000883661591036,1.9948535806087158,1.0010574430261012,77.0,0.5
0.19327429735056764,49.99718452924133,1.0009805792659436,0.9962230269385538,61.0,0.5
0.10093659678164618,150.0,0.5009520110810363,3.0,36.0,0.0
0.10070402634384577,0.0,0.4962698940903169,0.10096821861049891,78.0,0.5
0.2039657737074499,50.00214132167576,0.0007564626208426312,0.0022608405576437065,96.0,1.0
0.3,50.000167769888215,0.5002508073947487,0.9996806566502092,51.0,0.0
0.19616077854403716,49.99173292278333,3.0,2.998671933619026,24.0,0.0
0.20102532785088653,149.9998466758751,2.993448444214389,3.0,25.0,0.0
0.0017650592602647475,40.00137814729852,0.99998363705642,0.9979199663436703,49.10097,0.0
0.3,0.0,1.001228239556613,0.09148505108837779,62.0,0.5
0.19659839619272687,0.0,2.0004222218707777,2.0006944310178483,45.0,0.0
0.20699313711408393,0.0027856768244010786,0.9992718759589664,3.0,35.0,0.0
0.23921565495486402,89.99606819932178,0.5005918846646955,1.5004291912389833,140.0,1.0
0.09955477194177072,150.0,0.4978618531008057,2.001157940186153,80.0,1.0
0.3,150.0,3.0,0.10041990379929079,87.0,1.0
0.10165161499392164,0.0043641723951148665,0.4986043545570767,1.9989815528984245,74.0,0.5
0.09932963159352769,150.0,1.0011248077240071,0.1016195895209955,78.0,0.5
0.09848632293750974,50.00342639641912,0.5050808425674593,2.9983334158207757,31.0,0.0
0.2986009202153911,0.0019997907349148733,0.4998748985500801,0.9929546456908775,48.0,0.0
0.09690393036460812,0.005984377410959018,0.49953297914403894,0.10341316671816375,78.0,0.5
9.954073902545342e-05,0.0,0.4944092403789773,2.0004433034275038,47.0,0.0
0.001827115114912148,0.0,2.999560463482097,1.9974638327437806,63.0,0.5
0.0,149.9988399166114,1.997577262356536,0.10577822612509459,91.0,1.0
0.19873869046006395,0.0003639139764522453,1.9940623166422162,1.9968559236445225,45.0,0.0
0.199386620921738,0.0015056096525157803,0.0001612102111471398,0.0,91.0,1.0
0.09955557516710013,0.0,0.49920948394382264,1.0025597069175158,108.0,1.0
0.19664551506148678,0.0,0.49820048016172624,1.0015153575945241,65.0,0.5
0.3,150.0,1.9994305048158072,2.9963351743026494,47.0,0.0
0.09443330198376937,0.0,0.49736946291370265,3.0,30.0,0.0
0.1004872274030257,150.0,0.49419646122988276,2.9956492012997553,36.0,0.0
0.19413520416965652,149.9977040264648,0.9968972915236259,3.0,29.0,0.0
0.20287934368189034,0.0,0.9973774494173802,3.0,35.0,0.0
0.18107604547064005,49.99884772049936,0.504919968362198,1.5002688796547854,109.0,1.0
0.2977987870915022,50.000055439822,0.0,0.0037392378016735655,94.0,1.0
0.29815779492616373,0.0,2.998969310596963,1.0009200341791085,89.0,1.0
0.0017063576372376014,49.99671769072916,0.9956583239810706,0.0978618537617816,85.0,1.0
0.09968100580066144,149.99551705424702,2.0051571920985363,2.004924363391537,60.0,0.5
0.1006075907658902,49.994526568125764,0.9979592490236171,3.0,34.0,0.0
